filename,class
515abacf9c89f439f90e7d34b406f581_601_755.tif,Anormal
5b7cc4b7d0373fab44cc5686ba477e0c_494_881.tif,Anormal
060d7d018977ad7cca7643f2deb6f3e8_415_903.tif,Anormal
e4c629cd4647aa3e1a5bd66590118b44_324_497.tif,Anormal
1a1319ef78624dc20d4a43cadde1da01_448_188.tif,Anormal
eb88a78cefd39ef4f57be86f7d6c55b6_385_794.tif,Anormal
5ddea605aee431bb47d9580882733a87_76_1005.tif,Anormal
c63289c59bca91f80b2dde9ac013cc57_328_262.tif,Anormal
5b7cc4b7d0373fab44cc5686ba477e0c_819_338.tif,Anormal
6bf1d6248d10a7f358f28d39245bb8fe_917_1037.tif,Anormal
07872ee58dea1007dd5d4afa5fb2556d_914_653.tif,Anormal
9b77f6a1b82859bc68b26fae965564fa_452_479.tif,Anormal
7c38ddce962298663b96ec38a7561b56_496_730.tif,Anormal
eb3f9b657f847098a227d3c826c6d19c_337_1044.tif,Anormal
bdb0651112686ecfdb9db5b4d2e1d0e7_492_1094.tif,Anormal
199ea9d75d6266bcc1be87995de6a70a_859_350.tif,Anormal
71abd3d9c8d0e5738c1db3328645fde8_443_496.tif,Anormal
3f30a996dcac3c4845ba2e650fe874b5_847_646.tif,Anormal
e8795423a9b8dadabdfaac3547c17abe_350_864.tif,Anormal
debaf960d9af83738102e03ce40d4cc3_250_965.tif,Anormal
532d83297919d817648393a46f6835db_547_934.tif,Anormal
be340ee72689dfe3f8dc9c24de6127f4_470_814.tif,Anormal
69a7526d382f793aaccd7dfe79dd2901_733_245.tif,Anormal
aa57acbb927273704ae48cf748a79351_482_738.tif,Anormal
dd569f426f91cc5d6a20804c800d6eb3_222_631.tif,Anormal
debaf960d9af83738102e03ce40d4cc3_137_948.tif,Anormal
430addb0dc6daf0e6271fb6efe1a9777_585_894.tif,Anormal
c02a44c85b736dce9991d38c3f5fdd14_625_1253.tif,Anormal
85a21c60c167f742b313ae379ef31fb2_510_529.tif,Anormal
40387ef8bd22eb5167427ca9a25bc65a_541_798.tif,Anormal
f6ed8a6797cceb43ed891679cd4434de_660_539.tif,Anormal
299abd9ed2593fa2a0bcd9ba0c73a576_890_867.tif,Anormal
466a61aa31579a2ffb3c561f5a5d37d0_796_693.tif,Anormal
da51093be0db6b3ccd477a6aeddc2261_836_398.tif,Anormal
7da6d1898a00a92ef361c07b5a304ac2_408_840.tif,Anormal
ce95aaf77e8e7bcd44e4d1f731dea349_153_700.tif,Anormal
eb88a78cefd39ef4f57be86f7d6c55b6_567_702.tif,Anormal
f6ed8a6797cceb43ed891679cd4434de_551_573.tif,Anormal
e8795423a9b8dadabdfaac3547c17abe_610_849.tif,Anormal
5e5f9e511001c3ead65b7dc51897a1ba_762_654.tif,Anormal
eb47620da7f5e3594085fb3279b1904a_817_1243.tif,Anormal
a5ce47f6a10f543bf7fdac28b709d30d_875_946.tif,Anormal
8fd47c55033c1488a851a6660cc24f3a_567_678.tif,Anormal
d72288404d45ed33074fcfb77d099f2f_393_845.tif,Anormal
03f5d5ec88161b9365bea549d7ce92cd_285_170.tif,Anormal
c9b3f954a9d1e35591818b6c493facb9_783_1166.tif,Anormal
f6ed8a6797cceb43ed891679cd4434de_445_1183.tif,Anormal
5633910bdb41ea5626f7b60a8ef80af0_493_756.tif,Anormal
1a1319ef78624dc20d4a43cadde1da01_425_292.tif,Anormal
539a88e6ce009eee5398bdbada60ff23_492_370.tif,Anormal
430addb0dc6daf0e6271fb6efe1a9777_451_872.tif,Anormal
1ee9fd65fccbf776a6170b4e4d034335_638_1042.tif,Anormal
5c7feaaf66d0981fe28378fbab186509_488_933.tif,Anormal
5ddea605aee431bb47d9580882733a87_500_463.tif,Anormal
f6ed8a6797cceb43ed891679cd4434de_536_782.tif,Anormal
ceff389b4171940ab84ba46c42fbeb72_260_552.tif,Anormal
8c202a2617293100cafc0ee30c52bd7e_258_618.tif,Anormal
6bf1d6248d10a7f358f28d39245bb8fe_754_1004.tif,Anormal
e457af606b15cffb99021a1018f1424f_297_391.tif,Anormal
0d07c6d5b42ace6162cff25fc06b21b9_360_442.tif,Anormal
ac20a24b37b7e87dcc375e6b7420d40e_698_699.tif,Anormal
aee74e3c1bcd82561303ee974d31c08f_441_624.tif,Anormal
f6ed8a6797cceb43ed891679cd4434de_457_839.tif,Anormal
f1e600e1264144f6c44514f8abf0191a_576_715.tif,Anormal
6bf1d6248d10a7f358f28d39245bb8fe_498_739.tif,Anormal
239fed60a9c2ffa1abce3e958b69f317_363_669.tif,Anormal
7da6d1898a00a92ef361c07b5a304ac2_315_812.tif,Anormal
33708abb81e40ff45d1510c44546e82f_382_372.tif,Anormal
debaf960d9af83738102e03ce40d4cc3_348_685.tif,Anormal
8e39307fc74e68a5f4a6ae66764331b4_586_608.tif,Anormal
5e5f9e511001c3ead65b7dc51897a1ba_790_822.tif,Anormal
da51093be0db6b3ccd477a6aeddc2261_575_1213.tif,Anormal
e42d8978f7ff44cd74a646b97b1c2c1c_780_550.tif,Anormal
12c15166cc92ff5c3ef75f735704365e_543_669.tif,Anormal
e4c629cd4647aa3e1a5bd66590118b44_435_542.tif,Anormal
eb88a78cefd39ef4f57be86f7d6c55b6_965_935.tif,Anormal
8e39307fc74e68a5f4a6ae66764331b4_660_710.tif,Anormal
c1d551f467cac1389043740557caae1f_565_597.tif,Anormal
c4f51dd4f48d013f69b4c5e2adced54d_377_732.tif,Anormal
eb88a78cefd39ef4f57be86f7d6c55b6_756_474.tif,Anormal
8dc7e2c87515b5dd4261c2ef24e86b59_681_160.tif,Anormal
eb88a78cefd39ef4f57be86f7d6c55b6_934_872.tif,Anormal
c99bb99a4e4ab6bbabceeea1bd229447_716_911.tif,Anormal
5ddea605aee431bb47d9580882733a87_373_1028.tif,Anormal
5613e617f960b8414dbec5aa38647f96_176_347.tif,Anormal
d718a645caa4281cefd7d6dc8f54e36b_480_570.tif,Anormal
be340ee72689dfe3f8dc9c24de6127f4_502_645.tif,Anormal
94510a321f43fadd424e96343d6cab76_602_428.tif,Anormal
aff2bee962c634294622f44a16b4f968_415_367.tif,Anormal
515abacf9c89f439f90e7d34b406f581_582_949.tif,Anormal
0d07c6d5b42ace6162cff25fc06b21b9_379_455.tif,Anormal
f1e600e1264144f6c44514f8abf0191a_605_718.tif,Anormal
c4f51dd4f48d013f69b4c5e2adced54d_330_630.tif,Anormal
c63289c59bca91f80b2dde9ac013cc57_711_1159.tif,Anormal
6bb20c67c4013e8805d0f64315b9bcb1_542_1074.tif,Anormal
431ffd642258bfa70558eb03afa9bc83_444_1024.tif,Anormal
515abacf9c89f439f90e7d34b406f581_455_924.tif,Anormal
bd7e1530680d11547db567150fa7c403_508_633.tif,Anormal
f6ed8a6797cceb43ed891679cd4434de_689_693.tif,Anormal
5e5f9e511001c3ead65b7dc51897a1ba_512_1075.tif,Anormal
d44546808b8c6976fbc7946f370562c4_623_793.tif,Anormal
eb47620da7f5e3594085fb3279b1904a_63_1258.tif,Anormal
be340ee72689dfe3f8dc9c24de6127f4_202_450.tif,Anormal
85b6a7b08f5f5820a20b582046a7d7a9_530_630.tif,Anormal
c99bb99a4e4ab6bbabceeea1bd229447_181_236.tif,Anormal
f6ed8a6797cceb43ed891679cd4434de_533_918.tif,Anormal
c63289c59bca91f80b2dde9ac013cc57_592_263.tif,Anormal
8fd47c55033c1488a851a6660cc24f3a_706_832.tif,Anormal
e4c629cd4647aa3e1a5bd66590118b44_311_532.tif,Anormal
6bf1d6248d10a7f358f28d39245bb8fe_704_1087.tif,Anormal
ce95aaf77e8e7bcd44e4d1f731dea349_63_359.tif,Anormal
5613e617f960b8414dbec5aa38647f96_415_464.tif,Anormal
da51093be0db6b3ccd477a6aeddc2261_549_1226.tif,Anormal
eb47620da7f5e3594085fb3279b1904a_262_1011.tif,Anormal
f6ed8a6797cceb43ed891679cd4434de_531_809.tif,Anormal
17192f69185395519f65be5358d32c3f_192_668.tif,Anormal
be340ee72689dfe3f8dc9c24de6127f4_330_613.tif,Anormal
466a61aa31579a2ffb3c561f5a5d37d0_74_171.tif,Anormal
f1e600e1264144f6c44514f8abf0191a_659_790.tif,Anormal
6bf1d6248d10a7f358f28d39245bb8fe_822_1188.tif,Anormal
5dccd5619d4469ed4516cbbcb4c29944_543_614.tif,Anormal
466a61aa31579a2ffb3c561f5a5d37d0_888_741.tif,Anormal
8fd47c55033c1488a851a6660cc24f3a_636_989.tif,Anormal
17192f69185395519f65be5358d32c3f_597_543.tif,Anormal
544a28aab9a8a0b827a18423e82280b1_700_899.tif,Anormal
8fd47c55033c1488a851a6660cc24f3a_638_869.tif,Anormal
430addb0dc6daf0e6271fb6efe1a9777_500_924.tif,Anormal
f6ed8a6797cceb43ed891679cd4434de_707_684.tif,Anormal
eb88a78cefd39ef4f57be86f7d6c55b6_317_882.tif,Anormal
debaf960d9af83738102e03ce40d4cc3_324_662.tif,Anormal
07872ee58dea1007dd5d4afa5fb2556d_357_610.tif,Anormal
71abd3d9c8d0e5738c1db3328645fde8_389_687.tif,Anormal
515abacf9c89f439f90e7d34b406f581_819_714.tif,Anormal
4bae321eaa4fedb2a75bf5c53b14b4f4_840_667.tif,Anormal
4bae321eaa4fedb2a75bf5c53b14b4f4_488_707.tif,Anormal
6bf1d6248d10a7f358f28d39245bb8fe_649_959.tif,Anormal
941ca821697b81353df26f6e422cbfdd_766_615.tif,Anormal
f6ed8a6797cceb43ed891679cd4434de_384_343.tif,Anormal
dd569f426f91cc5d6a20804c800d6eb3_467_938.tif,Anormal
da51093be0db6b3ccd477a6aeddc2261_509_539.tif,Anormal
a110c8eecfe599a9120a3aec324f0da8_636_895.tif,Anormal
5921d98f5baacc86b3a1445540c858ee_562_682.tif,Anormal
8c202a2617293100cafc0ee30c52bd7e_459_709.tif,Anormal
4bae321eaa4fedb2a75bf5c53b14b4f4_161_474.tif,Anormal
8c202a2617293100cafc0ee30c52bd7e_174_602.tif,Anormal
8fd47c55033c1488a851a6660cc24f3a_459_453.tif,Anormal
be340ee72689dfe3f8dc9c24de6127f4_911_795.tif,Anormal
12c15166cc92ff5c3ef75f735704365e_507_585.tif,Anormal
544a28aab9a8a0b827a18423e82280b1_436_703.tif,Anormal
a9ceb5e547fed2f7d052cdc794cb1330_605_1063.tif,Anormal
07872ee58dea1007dd5d4afa5fb2556d_844_660.tif,Anormal
94510a321f43fadd424e96343d6cab76_406_570.tif,Anormal
d40792e661b40a04ccf56f5e992c5d0c_505_920.tif,Anormal
eb47620da7f5e3594085fb3279b1904a_259_1033.tif,Anormal
430addb0dc6daf0e6271fb6efe1a9777_522_1210.tif,Anormal
d40792e661b40a04ccf56f5e992c5d0c_391_823.tif,Anormal
ac20a24b37b7e87dcc375e6b7420d40e_763_630.tif,Anormal
a5ce47f6a10f543bf7fdac28b709d30d_590_517.tif,Anormal
8fd47c55033c1488a851a6660cc24f3a_724_352.tif,Anormal
ce95aaf77e8e7bcd44e4d1f731dea349_935_824.tif,Anormal
c99bb99a4e4ab6bbabceeea1bd229447_725_950.tif,Anormal
e501b86a4eb392736b083deb8c4537f8_741_750.tif,Anormal
515abacf9c89f439f90e7d34b406f581_882_657.tif,Anormal
674fd708f0a5faed1e7057724ef43fb4_573_625.tif,Anormal
8fd47c55033c1488a851a6660cc24f3a_576_154.tif,Anormal
94510a321f43fadd424e96343d6cab76_475_400.tif,Anormal
9a847d90855db08e9dbd0b040689c3cb_353_840.tif,Anormal
5ddea605aee431bb47d9580882733a87_638_1178.tif,Anormal
69a7526d382f793aaccd7dfe79dd2901_936_783.tif,Anormal
7da6d1898a00a92ef361c07b5a304ac2_284_895.tif,Anormal
cb206130cf379df998fa4fd995411ea7_430_215.tif,Anormal
eb88a78cefd39ef4f57be86f7d6c55b6_427_917.tif,Anormal
bd7e1530680d11547db567150fa7c403_627_516.tif,Anormal
1c900ddde4d55e63c0d06c4854b29f89_328_704.tif,Anormal
f6ed8a6797cceb43ed891679cd4434de_864_549.tif,Anormal
0c2a10baed0650fa1f7bb87e5d83a545_360_534.tif,Anormal
5c7feaaf66d0981fe28378fbab186509_121_1219.tif,Anormal
f7f0f05e4ea3c356b520371057e646b9_861_317.tif,Anormal
4372f7114534a5e0b688673c15a43fa9_344_323.tif,Anormal
466a61aa31579a2ffb3c561f5a5d37d0_715_773.tif,Anormal
4bae321eaa4fedb2a75bf5c53b14b4f4_500_294.tif,Anormal
b31ae3b8ec79bc3999e4165ca22ad373_501_692.tif,Anormal
430addb0dc6daf0e6271fb6efe1a9777_580_949.tif,Anormal
c4f51dd4f48d013f69b4c5e2adced54d_558_801.tif,Anormal
1a1319ef78624dc20d4a43cadde1da01_530_304.tif,Anormal
0d07c6d5b42ace6162cff25fc06b21b9_335_635.tif,Anormal
4bdf1fe55c86e3fd82c022a744de5958_532_368.tif,Anormal
17192f69185395519f65be5358d32c3f_263_725.tif,Anormal
ab81d6ae2c9e6ba88aa8d094019358cb_339_392.tif,Anormal
0d07c6d5b42ace6162cff25fc06b21b9_381_400.tif,Anormal
c9b3f954a9d1e35591818b6c493facb9_878_1080.tif,Anormal
c99bb99a4e4ab6bbabceeea1bd229447_722_694.tif,Anormal
17192f69185395519f65be5358d32c3f_179_943.tif,Anormal
aff2bee962c634294622f44a16b4f968_476_514.tif,Anormal
aa57acbb927273704ae48cf748a79351_398_772.tif,Anormal
9a847d90855db08e9dbd0b040689c3cb_661_728.tif,Anormal
199ea9d75d6266bcc1be87995de6a70a_262_429.tif,Anormal
1a1319ef78624dc20d4a43cadde1da01_628_297.tif,Anormal
5c7feaaf66d0981fe28378fbab186509_692_552.tif,Anormal
5e5f9e511001c3ead65b7dc51897a1ba_953_1006.tif,Anormal
466a61aa31579a2ffb3c561f5a5d37d0_612_1027.tif,Anormal
fb8f92d163cb0370fa7fa8e7bbaa4edc_583_184.tif,Anormal
69a7526d382f793aaccd7dfe79dd2901_837_254.tif,Anormal
eb47620da7f5e3594085fb3279b1904a_908_1234.tif,Anormal
1a57775542328ddeda39a1aaacebfef0_351_537.tif,Anormal
dd569f426f91cc5d6a20804c800d6eb3_419_289.tif,Anormal
cb206130cf379df998fa4fd995411ea7_347_450.tif,Anormal
e0c93ad46ad5dac7832427c1eb191c9e_510_678.tif,Anormal
dd569f426f91cc5d6a20804c800d6eb3_938_1217.tif,Anormal
eb88a78cefd39ef4f57be86f7d6c55b6_784_598.tif,Anormal
430addb0dc6daf0e6271fb6efe1a9777_676_853.tif,Anormal
30cef53c58d14524f9d49e24af9887fa_545_453.tif,Anormal
f6ed8a6797cceb43ed891679cd4434de_434_455.tif,Anormal
5e5f9e511001c3ead65b7dc51897a1ba_524_417.tif,Anormal
eb47620da7f5e3594085fb3279b1904a_990_614.tif,Anormal
45c237e071148a104c2770fbca5e67a8_490_507.tif,Anormal
430addb0dc6daf0e6271fb6efe1a9777_487_767.tif,Anormal
515abacf9c89f439f90e7d34b406f581_707_700.tif,Anormal
4372f7114534a5e0b688673c15a43fa9_645_115.tif,Anormal
060d7d018977ad7cca7643f2deb6f3e8_826_658.tif,Anormal
e0c93ad46ad5dac7832427c1eb191c9e_519_874.tif,Anormal
941ca821697b81353df26f6e422cbfdd_521_582.tif,Anormal
6bf1d6248d10a7f358f28d39245bb8fe_177_494.tif,Anormal
5613e617f960b8414dbec5aa38647f96_868_455.tif,Anormal
a9ceb5e547fed2f7d052cdc794cb1330_370_449.tif,Anormal
ceff389b4171940ab84ba46c42fbeb72_314_707.tif,Anormal
d44546808b8c6976fbc7946f370562c4_209_812.tif,Anormal
a5ce47f6a10f543bf7fdac28b709d30d_404_498.tif,Anormal
5b9327cfecd550d543d371d0c94b2bad_542_612.tif,Anormal
c1d551f467cac1389043740557caae1f_627_350.tif,Anormal
d44546808b8c6976fbc7946f370562c4_873_654.tif,Anormal
f6ed8a6797cceb43ed891679cd4434de_514_470.tif,Anormal
8dc7e2c87515b5dd4261c2ef24e86b59_663_223.tif,Anormal
a5ce47f6a10f543bf7fdac28b709d30d_888_1064.tif,Anormal
69a7526d382f793aaccd7dfe79dd2901_830_639.tif,Anormal
688bb88091ed6d58563888211455a559_309_934.tif,Anormal
502a16718f0316c85196c0e491f37fd3_566_750.tif,Anormal
3b536324e212ad03ae37afcf97d0c760_687_898.tif,Anormal
f4062608fdab5e483be224b0b807bfbb_545_428.tif,Anormal
5e5f9e511001c3ead65b7dc51897a1ba_805_735.tif,Anormal
aff2bee962c634294622f44a16b4f968_385_487.tif,Anormal
debaf960d9af83738102e03ce40d4cc3_192_895.tif,Anormal
f6ed8a6797cceb43ed891679cd4434de_293_558.tif,Anormal
ee5338ab73b4db0c88f9e9dc98aca68e_470_1167.tif,Anormal
f6ed8a6797cceb43ed891679cd4434de_574_367.tif,Anormal
e40cc4bedbe9837b12f9343953b391ef_63_1094.tif,Anormal
b31ae3b8ec79bc3999e4165ca22ad373_333_703.tif,Anormal
aff2bee962c634294622f44a16b4f968_468_608.tif,Anormal
efb31641309ac289f6c7d7259fe95ecb_360_458.tif,Anormal
5e5f9e511001c3ead65b7dc51897a1ba_859_876.tif,Anormal
e42d8978f7ff44cd74a646b97b1c2c1c_370_544.tif,Anormal
544a28aab9a8a0b827a18423e82280b1_896_831.tif,Anormal
532d83297919d817648393a46f6835db_534_1004.tif,Anormal
33708abb81e40ff45d1510c44546e82f_682_330.tif,Anormal
f6ed8a6797cceb43ed891679cd4434de_325_145.tif,Anormal
2810965a78043a20fc999bfddec80b90_759_753.tif,Anormal
363b6b00d925e5c52694b8f7b678c53b_585_609.tif,Anormal
cb206130cf379df998fa4fd995411ea7_285_592.tif,Anormal
a5ce47f6a10f543bf7fdac28b709d30d_428_770.tif,Anormal
be340ee72689dfe3f8dc9c24de6127f4_914_765.tif,Anormal
ce95aaf77e8e7bcd44e4d1f731dea349_863_1023.tif,Anormal
8fd47c55033c1488a851a6660cc24f3a_710_1008.tif,Anormal
d44546808b8c6976fbc7946f370562c4_335_623.tif,Anormal
502a16718f0316c85196c0e491f37fd3_444_895.tif,Anormal
8fd47c55033c1488a851a6660cc24f3a_651_1140.tif,Anormal
fb8f92d163cb0370fa7fa8e7bbaa4edc_517_318.tif,Anormal
f5bd2f7c1dea1ebb6ab3aeb72834b282_712_453.tif,Anormal
eb88a78cefd39ef4f57be86f7d6c55b6_939_415.tif,Anormal
ad4c619f92f722c47fed0bed95045fcd_390_713.tif,Anormal
f5bd2f7c1dea1ebb6ab3aeb72834b282_361_572.tif,Anormal
d72288404d45ed33074fcfb77d099f2f_420_759.tif,Anormal
e40cc4bedbe9837b12f9343953b391ef_143_854.tif,Anormal
430addb0dc6daf0e6271fb6efe1a9777_472_809.tif,Anormal
09ddefdfc9ca8df4da326825425336d3_272_620.tif,Anormal
e195831951b7e556d3ca5f497ad4bc9c_350_802.tif,Anormal
1a57775542328ddeda39a1aaacebfef0_922_154.tif,Anormal
debaf960d9af83738102e03ce40d4cc3_218_1163.tif,Anormal
aff2bee962c634294622f44a16b4f968_442_358.tif,Anormal
71abd3d9c8d0e5738c1db3328645fde8_780_771.tif,Anormal
c02a44c85b736dce9991d38c3f5fdd14_571_1238.tif,Anormal
466a61aa31579a2ffb3c561f5a5d37d0_607_1275.tif,Anormal
eb47620da7f5e3594085fb3279b1904a_673_374.tif,Anormal
12c15166cc92ff5c3ef75f735704365e_212_887.tif,Anormal
12c15166cc92ff5c3ef75f735704365e_498_643.tif,Anormal
6bb20c67c4013e8805d0f64315b9bcb1_120_1216.tif,Anormal
6bf1d6248d10a7f358f28d39245bb8fe_307_514.tif,Anormal
eb88a78cefd39ef4f57be86f7d6c55b6_138_622.tif,Anormal
1f8274db391ed2747c0c3a8560bf6d3a_775_624.tif,Anormal
71abd3d9c8d0e5738c1db3328645fde8_781_748.tif,Anormal
199ea9d75d6266bcc1be87995de6a70a_885_364.tif,Anormal
e457af606b15cffb99021a1018f1424f_549_819.tif,Anormal
8fd47c55033c1488a851a6660cc24f3a_813_1162.tif,Anormal
5613e617f960b8414dbec5aa38647f96_183_525.tif,Anormal
fb8f92d163cb0370fa7fa8e7bbaa4edc_848_430.tif,Anormal
e49e5d68eaf20468db941ac76632674f_457_732.tif,Anormal
3731e3064f5b3dfaf2df337f4b481c78_481_332.tif,Anormal
eb3f9b657f847098a227d3c826c6d19c_1012_578.tif,Anormal
eb47620da7f5e3594085fb3279b1904a_160_952.tif,Anormal
539a88e6ce009eee5398bdbada60ff23_385_862.tif,Anormal
f6ed8a6797cceb43ed891679cd4434de_487_963.tif,Anormal
69a7526d382f793aaccd7dfe79dd2901_263_1247.tif,Anormal
3731e3064f5b3dfaf2df337f4b481c78_560_605.tif,Anormal
bf7767fb55e9b4e77ea458f825f06e65_625_565.tif,Anormal
430addb0dc6daf0e6271fb6efe1a9777_503_823.tif,Anormal
3f30a996dcac3c4845ba2e650fe874b5_339_598.tif,Anormal
5613e617f960b8414dbec5aa38647f96_267_538.tif,Anormal
e49e5d68eaf20468db941ac76632674f_492_765.tif,Anormal
85a21c60c167f742b313ae379ef31fb2_899_875.tif,Anormal
430addb0dc6daf0e6271fb6efe1a9777_427_827.tif,Anormal
16032768fe56bbb933730762d726d263_377_722.tif,Anormal
c0dad84e596a1fd11720827eda489983_433_334.tif,Anormal
ba9d94a8fdbaba01220db89cde170b24_286_334.tif,Anormal
f5cad8f1a038b616cb2ce4ca46183262_316_479.tif,Anormal
199ea9d75d6266bcc1be87995de6a70a_905_1134.tif,Anormal
ac20a24b37b7e87dcc375e6b7420d40e_668_633.tif,Anormal
8c21e0dc6b8fbeddfd6f9923b4b1054c_470_303.tif,Anormal
09ddefdfc9ca8df4da326825425336d3_702_924.tif,Anormal
544a28aab9a8a0b827a18423e82280b1_764_987.tif,Anormal
eb88a78cefd39ef4f57be86f7d6c55b6_290_772.tif,Anormal
515abacf9c89f439f90e7d34b406f581_519_880.tif,Anormal
ab81d6ae2c9e6ba88aa8d094019358cb_416_520.tif,Anormal
555c3bddd4513160fb3681c88f4bcc87_537_1082.tif,Anormal
b31ae3b8ec79bc3999e4165ca22ad373_427_583.tif,Anormal
eb88a78cefd39ef4f57be86f7d6c55b6_724_399.tif,Anormal
8fd47c55033c1488a851a6660cc24f3a_688_919.tif,Anormal
f6ed8a6797cceb43ed891679cd4434de_862_907.tif,Anormal
dd569f426f91cc5d6a20804c800d6eb3_715_1165.tif,Anormal
a5ce47f6a10f543bf7fdac28b709d30d_365_506.tif,Anormal
dd569f426f91cc5d6a20804c800d6eb3_407_635.tif,Anormal
69a7526d382f793aaccd7dfe79dd2901_934_737.tif,Anormal
85b6a7b08f5f5820a20b582046a7d7a9_524_575.tif,Anormal
5ddea605aee431bb47d9580882733a87_125_1097.tif,Anormal
e42d8978f7ff44cd74a646b97b1c2c1c_602_1165.tif,Anormal
c99bb99a4e4ab6bbabceeea1bd229447_596_553.tif,Anormal
c99bb99a4e4ab6bbabceeea1bd229447_516_475.tif,Anormal
f6ed8a6797cceb43ed891679cd4434de_329_158.tif,Anormal
f6ed8a6797cceb43ed891679cd4434de_321_758.tif,Anormal
688bb88091ed6d58563888211455a559_427_953.tif,Anormal
f6ed8a6797cceb43ed891679cd4434de_449_367.tif,Anormal
2810965a78043a20fc999bfddec80b90_359_710.tif,Anormal
d44546808b8c6976fbc7946f370562c4_794_712.tif,Anormal
abaafc46c2b0cecef1ddb0ba3202ae74_489_940.tif,Anormal
fb8f92d163cb0370fa7fa8e7bbaa4edc_516_478.tif,Anormal
e4c629cd4647aa3e1a5bd66590118b44_221_467.tif,Anormal
8c21e0dc6b8fbeddfd6f9923b4b1054c_431_332.tif,Anormal
2abb345da4a749001db486464032e6ab_353_968.tif,Anormal
8fd47c55033c1488a851a6660cc24f3a_688_714.tif,Anormal
eb88a78cefd39ef4f57be86f7d6c55b6_555_555.tif,Anormal
eb88a78cefd39ef4f57be86f7d6c55b6_871_914.tif,Anormal
199ea9d75d6266bcc1be87995de6a70a_856_375.tif,Anormal
c5304cb4ceea0d7c9c64e26b6b3e804e_424_909.tif,Anormal
1a1319ef78624dc20d4a43cadde1da01_520_260.tif,Anormal
ba9d94a8fdbaba01220db89cde170b24_510_233.tif,Anormal
430addb0dc6daf0e6271fb6efe1a9777_488_323.tif,Anormal
f6ed8a6797cceb43ed891679cd4434de_621_569.tif,Anormal
8c202a2617293100cafc0ee30c52bd7e_302_710.tif,Anormal
e8795423a9b8dadabdfaac3547c17abe_480_811.tif,Anormal
f6ed8a6797cceb43ed891679cd4434de_809_899.tif,Anormal
5e5f9e511001c3ead65b7dc51897a1ba_742_843.tif,Anormal
a26e4ca310cc5150b95c849657f6d0d9_594_745.tif,Anormal
c99bb99a4e4ab6bbabceeea1bd229447_746_1123.tif,Anormal
6bf1d6248d10a7f358f28d39245bb8fe_920_1159.tif,Anormal
69a7526d382f793aaccd7dfe79dd2901_1000_516.tif,Anormal
aee74e3c1bcd82561303ee974d31c08f_744_535.tif,Anormal
5ddea605aee431bb47d9580882733a87_809_993.tif,Anormal
f6ed8a6797cceb43ed891679cd4434de_422_984.tif,Anormal
c63289c59bca91f80b2dde9ac013cc57_297_233.tif,Anormal
c1d551f467cac1389043740557caae1f_577_355.tif,Anormal
c1d551f467cac1389043740557caae1f_552_257.tif,Anormal
9a847d90855db08e9dbd0b040689c3cb_696_767.tif,Anormal
fb8f92d163cb0370fa7fa8e7bbaa4edc_803_660.tif,Anormal
f6ed8a6797cceb43ed891679cd4434de_524_342.tif,Anormal
17192f69185395519f65be5358d32c3f_424_547.tif,Anormal
ad4c619f92f722c47fed0bed95045fcd_280_88.tif,Anormal
431ffd642258bfa70558eb03afa9bc83_511_967.tif,Anormal
4bae321eaa4fedb2a75bf5c53b14b4f4_791_324.tif,Anormal
f6ed8a6797cceb43ed891679cd4434de_846_585.tif,Anormal
eb88a78cefd39ef4f57be86f7d6c55b6_656_500.tif,Anormal
f7f0f05e4ea3c356b520371057e646b9_631_1072.tif,Anormal
8fd47c55033c1488a851a6660cc24f3a_622_952.tif,Anormal
69a7526d382f793aaccd7dfe79dd2901_867_885.tif,Anormal
4929d79aaa3dcea4133f2a17cb7e10e0_202_779.tif,Anormal
3b536324e212ad03ae37afcf97d0c760_672_859.tif,Anormal
ea0a94ccb2d1cee563d9d1f88309967e_210_782.tif,Anormal
debaf960d9af83738102e03ce40d4cc3_203_945.tif,Anormal
c99bb99a4e4ab6bbabceeea1bd229447_741_864.tif,Anormal
dd569f426f91cc5d6a20804c800d6eb3_112_230.tif,Anormal
94510a321f43fadd424e96343d6cab76_366_213.tif,Anormal
8fd47c55033c1488a851a6660cc24f3a_612_530.tif,Anormal
515abacf9c89f439f90e7d34b406f581_649_739.tif,Anormal
aee74e3c1bcd82561303ee974d31c08f_499_800.tif,Anormal
ee5338ab73b4db0c88f9e9dc98aca68e_226_252.tif,Anormal
17192f69185395519f65be5358d32c3f_562_769.tif,Anormal
5dccd5619d4469ed4516cbbcb4c29944_514_699.tif,Anormal
458d0586e1dc5d723b54924fa1a75ab1_71_647.tif,Anormal
9cb5c0144965b0274edc70210f100940_466_644.tif,Anormal
36ec7e0332c9ab3aa1edb53fe8f6cba8_416_870.tif,Anormal
bd7e1530680d11547db567150fa7c403_141_796.tif,Anormal
4b474d44ad6dd5b66d25d339db5fe138_509_518.tif,Anormal
debaf960d9af83738102e03ce40d4cc3_362_952.tif,Anormal
c0dad84e596a1fd11720827eda489983_602_322.tif,Anormal
e501b86a4eb392736b083deb8c4537f8_856_755.tif,Anormal
1a1319ef78624dc20d4a43cadde1da01_713_167.tif,Anormal
5613e617f960b8414dbec5aa38647f96_200_898.tif,Anormal
f6ed8a6797cceb43ed891679cd4434de_343_822.tif,Anormal
c99bb99a4e4ab6bbabceeea1bd229447_662_773.tif,Anormal
941ca821697b81353df26f6e422cbfdd_124_719.tif,Anormal
